tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,runtimeMinutes,genres,averageRating,numVotes
tt0784972,movie,The Brothers Solomon,The Brothers Solomon,0,2007,93,Comedy,5.3,11568
tt0785006,movie,Hotel for Dogs,Hotel for Dogs,0,2009,100,"Comedy,Family",5.5,25524
tt0785007,movie,Over Her Dead Body,Over Her Dead Body,0,2008,95,"Comedy,Fantasy,Romance",5.3,25859
tt0785035,movie,Ong Bak 2,Ong Bak 2,0,2008,98,Action,6.2,32315
tt0785077,movie,Who's Your Caddy?,Who's Your Caddy?,0,2007,93,"Comedy,Sport",2.3,15652
tt0787470,movie,Balls Out: Gary the Tennis Coach,Balls Out: Gary the Tennis Coach,0,2009,92,"Comedy,Sport",5.4,10351
tt0787474,movie,The Boxtrolls,The Boxtrolls,0,2014,96,"Adventure,Animation,Comedy",6.8,62743
tt0787475,movie,Hot Rod,Hot Rod,0,2007,88,"Comedy,Sport",6.7,95398
tt0787523,movie,Towelhead,Nothing Is Private,0,2007,124,Drama,6.9,12154
tt0787524,movie,The Man Who Knew Infinity,The Man Who Knew Infinity,0,2015,108,"Biography,Drama",7.2,63771
tt0790604,movie,Deck the Halls,Deck the Halls,0,2006,93,"Comedy,Family",5.1,36216
tt0790623,movie,Meet Bill,Bill,0,2007,93,"Comedy,Drama",6.2,21201
tt0790628,movie,The Incredible Burt Wonderstone,The Incredible Burt Wonderstone,0,2013,100,Comedy,5.9,76618
tt0790636,movie,Dallas Buyers Club,Dallas Buyers Club,0,2013,117,"Biography,Drama",7.9,528921
tt0790686,movie,Mirrors,Mirrors,0,2008,110,"Horror,Mystery",6.1,115707
tt0790712,movie,The Messenger,The Messenger,0,2009,113,"Drama,Romance,War",7.1,37340
tt0790724,movie,Jack Reacher,Jack Reacher,0,2012,130,"Action,Thriller",7.0,374968
tt0790736,movie,R.I.P.D.,R.I.P.D.,0,2013,96,"Action,Adventure,Comedy",5.6,146893
tt0790770,movie,Miles Ahead,Miles Ahead,0,2015,100,"Biography,Drama,Music",6.4,10715
tt0790804,movie,The Comebacks,The Comebacks,0,2007,84,"Comedy,Sport",4.3,12166
tt0791304,movie,Georgia Rule,Georgia Rule,0,2007,113,"Comedy,Drama",5.9,27867
tt0792965,movie,Hunting and Gathering,"Ensemble, c'est tout",0,2007,97,"Drama,Romance",6.7,12675
tt0795351,movie,Case 39,Case 39,0,2009,109,"Horror,Mystery,Thriller",6.2,94948
tt0795368,movie,Death at a Funeral,Death at a Funeral,0,2007,90,Comedy,7.3,123444
tt0795421,movie,Mamma Mia!,Mamma Mia!,0,2008,108,"Comedy,Musical,Romance",6.5,285524
tt0795434,movie,Namastey London,Namastey London,0,2007,128,"Comedy,Drama,Romance",7.1,23376
tt0795441,movie,Winter in Wartime,Oorlogswinter,0,2008,103,"Drama,History,War",7.0,13700
tt0795461,movie,Scary Movie V,Scary Movie 5,0,2013,86,"Comedy,Horror",3.5,79215
tt0795493,movie,Cassandra's Dream,Cassandra's Dream,0,2007,108,"Crime,Drama,Romance",6.6,54402
tt0796302,movie,The Babysitters,The Babysitters,0,2007,88,Drama,5.6,13245
tt0796366,movie,Star Trek,Star Trek,0,2009,127,"Action,Adventure,Sci-Fi",7.9,626410
tt0796368,movie,Talk to Me,Talk to Me,0,2007,118,"Biography,Drama,History",7.3,10353
tt0796375,movie,You Kill Me,You Kill Me,0,2007,93,"Comedy,Crime,Romance",6.4,19144
tt0798817,movie,13,13,0,2010,91,"Crime,Drama,Thriller",6.0,44600
tt0799934,movie,Be Kind Rewind,Be Kind Rewind,0,2008,102,Comedy,6.4,95103
tt0799949,movie,Epic Movie,Epic Movie,0,2007,86,"Adventure,Comedy,Fantasy",2.4,110731
tt0799954,movie,The Bridge,The Bridge,0,2006,94,"Documentary,Drama",7.2,12419
tt0800003,movie,Delta Farce,Delta Farce,0,2007,90,"Action,Adventure,Comedy",3.7,11598
tt0800027,movie,Feast of Love,Feast of Love,0,2007,97,"Drama,Romance",6.5,17330
tt0800039,movie,Forgetting Sarah Marshall,Forgetting Sarah Marshall,0,2008,111,"Comedy,Drama,Romance",7.1,307720
tt0800069,movie,The Hills Have Eyes 2,The Hills Have Eyes II,0,2007,89,"Horror,Thriller",5.1,69019
tt0800080,movie,The Incredible Hulk,The Incredible Hulk,0,2008,112,"Action,Adventure,Sci-Fi",6.6,535792
tt0800240,movie,Deception,Deception,0,2008,107,"Crime,Drama,Mystery",6.0,41426
tt0800241,movie,Transsiberian,Transsiberian,0,2008,111,"Crime,Drama,Mystery",6.6,55333
tt0800308,movie,Appaloosa,Appaloosa,0,2008,115,"Crime,Drama,Romance",6.7,65779
tt0800320,movie,Clash of the Titans,Clash of the Titans,0,2010,106,"Action,Adventure,Fantasy",5.8,296813
tt0800325,movie,The Dirt,The Dirt,0,2019,107,"Biography,Comedy,Drama",7.0,57182
tt0800369,movie,Thor,Thor,0,2011,115,"Action,Fantasy",7.0,920795
tt0800956,movie,Life in a Metro,Life in a Metro,0,2007,132,"Comedy,Drama,Musical",7.4,13300
tt0802948,movie,An American Crime,An American Crime,0,2007,98,"Biography,Crime,Drama",7.2,38349
tt0803057,movie,The Promotion,The Promotion,0,2008,86,Comedy,5.6,19930
tt0803061,movie,Red Dog,Red Dog,0,2011,92,"Biography,Comedy,Drama",7.3,19914
tt0803096,movie,Warcraft,Warcraft,0,2016,123,"Action,Adventure,Fantasy",6.7,286097
tt0804452,movie,Bratz,Bratz,0,2007,110,"Comedy,Family,Music",3.1,25143
tt0804461,movie,Death Sentence,Death Sentence,0,2007,105,"Action,Crime,Thriller",6.7,75849
tt0804463,movie,Devil's Knot,Devil's Knot,0,2013,114,"Biography,Crime,Drama",6.1,24526
tt0804492,movie,The Hottie & the Nottie,The Hottie & the Nottie,0,2008,91,"Comedy,Romance",2.0,39330
tt0804497,movie,It's Kind of a Funny Story,It's Kind of a Funny Story,0,2010,101,"Comedy,Drama,Romance",7.1,149794
tt0804507,movie,Mother of Tears,La terza madre,0,2007,102,"Drama,Horror,Thriller",5.0,11447
tt0804516,movie,P2,P2,0,2007,98,"Crime,Horror,Thriller",5.9,37526
tt0804522,movie,Rendition,Rendition,0,2007,122,"Drama,Thriller",6.8,58774
tt0804540,movie,Taxi 4,Taxi 4,0,2007,91,"Action,Comedy,Crime",5.6,31495
tt0805184,movie,Bhagam Bhag,Bhagam Bhag,0,2006,157,"Comedy,Drama,Mystery",6.7,15870
tt0805526,movie,Facing the Giants,Facing the Giants,0,2006,111,"Drama,Sport",6.5,18440
tt0805564,movie,Lars and the Real Girl,Lars and the Real Girl,0,2007,106,"Comedy,Drama,Romance",7.3,159639
tt0805570,movie,The Midnight Meat Train,The Midnight Meat Train,0,2008,100,"Horror,Mystery,Thriller",6.0,72811
tt0805647,movie,The Witches,The Witches,0,2020,106,"Adventure,Comedy,Family",5.4,48189
tt0806027,movie,Blood: The Last Vampire,Blood: The Last Vampire,0,2009,91,"Action,Adventure,Fantasy",5.3,15396
tt0806088,movie,Heyy Babyy,Heyy Babyy,0,2007,144,"Comedy,Drama",6.1,16436
tt0806147,movie,Extreme Movie,Extreme Movie,0,2008,86,Comedy,3.7,11688
tt0806165,movie,The Ramen Girl,The Ramen Girl,0,2008,102,"Comedy,Drama,Romance",6.3,11397
tt0806203,movie,Carriers,Carriers,0,2009,84,"Adventure,Drama,Horror",6.0,50421
tt0807758,movie,Partner,Partner,0,2007,155,"Comedy,Drama,Romance",5.8,14044
tt0808151,movie,Angels & Demons,Angels & Demons,0,2009,138,"Mystery,Thriller",6.7,314763
tt0808185,movie,The Bothersome Man,Den brysomme mannen,0,2006,95,"Comedy,Drama,Fantasy",7.2,18405
tt0808240,movie,Turks in Space,Dünyayi Kurtaran Adam'in Oglu,0,2006,110,"Action,Comedy,Sci-Fi",1.5,16845
tt0808244,movie,Easy Virtue,Easy Virtue,0,2008,97,"Comedy,Romance",6.6,22794
tt0808276,movie,Cold Prey,Fritt vilt,0,2006,97,"Horror,Thriller",6.2,20097
tt0808279,movie,Funny Games,Funny Games,0,2007,111,"Crime,Drama,Thriller",6.5,106024
tt0808331,movie,Joshua,Joshua,0,2007,106,"Drama,Horror,Thriller",5.8,13656
tt0808339,movie,The Heir Apparent: Largo Winch,Largo Winch,0,2008,108,"Action,Thriller",6.4,15106
tt0808357,movie,"Lust, Caution","Se, jie",0,2007,157,"Drama,History,Romance",7.5,46451
tt0808399,movie,"New York, I Love You","New York, I Love You",0,2008,103,"Comedy,Drama,Romance",6.2,48625
tt0808417,movie,Persepolis,Persepolis,0,2007,96,"Animation,Biography,Drama",8.0,101876
tt0808506,movie,The Girl Who Leapt Through Time,Toki o kakeru shôjo,0,2006,98,"Adventure,Animation,Comedy",7.7,72435
tt0808510,movie,Tooth Fairy,Tooth Fairy,0,2010,101,"Comedy,Family,Fantasy",5.0,50874
tt0809504,movie,The Accidental Husband,The Accidental Husband,0,2008,90,"Comedy,Romance",5.6,25916
tt0810784,movie,Bright Star,Bright Star,0,2009,119,"Biography,Drama,Romance",6.9,29066
tt0810819,movie,The Danish Girl,The Danish Girl,0,2015,119,"Biography,Drama",7.1,202017
tt0810823,movie,The Deaths of Ian Stone,The Deaths of Ian Stone,0,2007,87,"Horror,Thriller",5.5,13745
tt0810827,movie,Death Note: The Last Name,Death Note - Desu nôto: The Last Name,0,2006,141,"Adventure,Crime,Drama",7.2,17947
tt0810913,movie,Jack and Jill,Jack and Jill,0,2011,91,Comedy,3.3,92188
tt0810922,movie,Take Me Home Tonight,Take Me Home Tonight,0,2011,97,"Comedy,Drama,Romance",6.3,56288
tt0810988,movie,The Nines,The Nines,0,2007,100,"Drama,Fantasy,Mystery",6.2,34906
tt0811066,movie,Shootout at Lokhandwala,Shootout at Lokhandwala,0,2007,122,"Action,Crime,Drama",7.1,11121
tt0811080,movie,Speed Racer,Speed Racer,0,2008,135,"Action,Adventure,Comedy",6.1,79935
tt0811106,movie,The Ten,The Ten,0,2007,96,"Comedy,Romance",4.9,17045
tt0811138,movie,The Love Guru,The Love Guru,0,2008,87,"Comedy,Romance,Sport",3.8,55654
tt0812243,movie,Ex Drummer,Ex Drummer,0,2007,100,"Comedy,Crime,Drama",6.9,11199
tt0813547,movie,The Counterfeiters,Die Fälscher,0,2007,99,"Crime,Drama,History",7.5,47675
tt0814022,movie,Bangkok Dangerous,Bangkok Dangerous,0,2008,99,"Action,Crime,Thriller",5.3,58754
tt0814075,movie,Deliver Us from Evil,Deliver Us from Evil,0,2006,101,"Crime,Documentary",7.9,11014
tt0814255,movie,Percy Jackson & the Olympians: The Lightning Thief,Percy Jackson & the Olympians: The Lightning Thief,0,2010,118,"Adventure,Family,Fantasy",5.9,207327
tt0814314,movie,Seven Pounds,Seven Pounds,0,2008,123,"Drama,Mystery,Thriller",7.6,319037
tt0814335,movie,The Stepfather,The Stepfather,0,2009,101,"Mystery,Thriller",5.6,40189
tt0814685,movie,Frontier(s),Frontière(s),0,2007,108,Horror,6.2,29501
tt0815178,movie,The Life Before Her Eyes,The Life Before Her Eyes,0,2007,90,"Drama,Fantasy,Mystery",6.2,15055
tt0815236,movie,She's Out of My League,She's Out of My League,0,2010,104,"Comedy,Romance",6.4,147925
tt0815241,movie,Religulous,Religulous,0,2008,101,"Comedy,Documentary,War",7.6,60566
tt0815244,movie,Sydney White,Sydney White,0,2007,108,"Comedy,Drama,Romance",6.2,52095
tt0815245,movie,The Uninvited,The Uninvited,0,2009,87,"Drama,Fantasy,Horror",6.3,86688
tt0816258,movie,Pokiri,Pokiri,0,2006,164,"Action,Crime,Thriller",8.0,16086
tt0816436,movie,Black Water,Black Water,0,2007,90,"Adventure,Drama,Horror",5.8,16396
tt0816442,movie,The Book Thief,The Book Thief,0,2013,131,"Drama,War",7.5,144159
tt0816462,movie,Conan the Barbarian,Conan the Barbarian,0,2011,113,"Action,Adventure,Fantasy",5.2,103745
tt0816556,movie,Lake Mungo,Lake Mungo,0,2008,87,"Drama,Horror,Mystery",6.2,32356
tt0816692,movie,Interstellar,Interstellar,0,2014,169,"Adventure,Drama,Sci-Fi",8.7,2241417
tt0816711,movie,World War Z,World War Z,0,2013,116,"Action,Adventure,Horror",7.0,742703
tt0817177,movie,Flipped,Flipped,0,2010,90,"Comedy,Drama,Romance",7.7,100490
tt0817230,movie,Valentine's Day,Valentine's Day,0,2010,125,"Comedy,Romance",5.7,126672
tt0817538,movie,Drillbit Taylor,Drillbit Taylor,0,2008,110,"Action,Comedy,Crime",5.7,63011
tt0819714,movie,The Edge of Love,The Edge of Love,0,2008,110,"Biography,Drama,Romance",6.1,19259
tt0821640,movie,Ghosts of Girlfriends Past,Ghosts of Girlfriends Past,0,2009,100,"Comedy,Fantasy,Romance",5.8,96269
tt0821642,movie,The Soloist,The Soloist,0,2009,117,"Biography,Drama,Music",6.7,55856
tt0822832,movie,Marley & Me,Marley & Me,0,2008,115,"Drama,Family",7.0,170657
tt0822847,movie,Priest,Priest,0,2011,87,"Action,Fantasy,Horror",5.7,125848
tt0822854,movie,Shooter,Shooter,0,2007,124,"Action,Drama,Thriller",7.1,363226
tt0824747,movie,Changeling,Changeling,0,2008,141,"Biography,Crime,Drama",7.7,268874
tt0824758,movie,The Last Station,The Last Station,0,2009,112,"Biography,Drama,Romance",6.9,19339
tt0825232,movie,The Bucket List,The Bucket List,0,2007,97,"Adventure,Comedy,Drama",7.4,264310
tt0825236,movie,Caramel,Sukkar banat,0,2007,95,"Comedy,Drama,Romance",7.1,14832
tt0826631,movie,Exam,Sinav,0,2006,120,"Comedy,Drama",6.7,11909
tt0827503,movie,The Magician,Hokkabaz,0,2006,122,"Comedy,Drama",7.4,35335
tt0827517,movie,Reprise,Reprise,0,2006,105,Drama,7.3,16080
tt0829150,movie,Dracula Untold,Dracula Untold,0,2014,92,"Action,Drama,Fantasy",6.2,213895
tt0829297,movie,Ten Inch Hero,Ten Inch Hero,0,2007,102,"Comedy,Drama,Romance",7.3,13617
tt0829459,movie,A Mighty Heart,A Mighty Heart,0,2007,108,"Biography,Drama,History",6.6,28417
tt0829482,movie,Superbad,Superbad,0,2007,113,Comedy,7.6,653133
tt0830515,movie,Quantum of Solace,Quantum of Solace,0,2008,106,"Action,Adventure,Mystery",6.5,479403
tt0830558,movie,The Girl Next Door,The Girl Next Door,0,2007,91,"Crime,Drama,Horror",6.5,30311
tt0831387,movie,Godzilla,Godzilla,0,2014,123,"Action,Adventure,Sci-Fi",6.4,450273
tt0831884,movie,Reservation Road,Reservation Road,0,2007,102,"Crime,Drama,Thriller",6.6,25443
tt0831887,movie,The Spirit,The Spirit,0,2008,103,"Action,Crime,Fantasy",4.7,63333
tt0831888,movie,Tekkonkinkreet,Tekkon kinkurîto,0,2006,111,"Action,Adventure,Animation",7.5,14886
tt0832266,movie,"Definitely, Maybe","Definitely, Maybe",0,2008,112,"Comedy,Drama,Romance",7.1,176146
tt0834001,movie,Underworld: Rise of the Lycans,Underworld: Rise of the Lycans,0,2009,92,"Action,Fantasy,Thriller",6.5,170538
tt0837106,movie,Arn: The Knight Templar,Arn: Tempelriddaren,0,2007,139,"Action,Drama,Romance",6.6,23491
tt0837562,movie,Hotel Transylvania,Hotel Transylvania,0,2012,91,"Adventure,Animation,Comedy",7.0,291906
tt0837563,movie,Pet Sematary,Pet Sematary,0,2019,100,"Horror,Mystery,Thriller",5.7,100819
tt0838221,movie,The Darjeeling Limited,The Darjeeling Limited,0,2007,91,"Adventure,Comedy,Drama",7.2,221050
tt0838232,movie,The Pink Panther 2,The Pink Panther 2,0,2009,92,"Action,Adventure,Comedy",5.6,49522
tt0838247,movie,After.Life,After.Life,0,2009,104,"Drama,Mystery,Thriller",5.9,41928
tt0838283,movie,Step Brothers,Step Brothers,0,2008,98,Comedy,6.9,327122
tt0839980,movie,Semi-Pro,Semi-Pro,0,2008,91,"Comedy,Sport",5.8,87277
tt0839995,movie,Superman II: The Richard Donner Cut,Superman II: The Richard Donner Cut,0,2006,115,"Action,Adventure,Romance",7.6,19780
tt0840322,movie,Forever Strong,Forever Strong,0,2008,112,"Drama,Sport",7.1,11303
tt0840361,movie,The Town,The Town,0,2010,125,"Crime,Drama,Thriller",7.5,425538
tt0841044,movie,Two Days in Paris,2 Days in Paris,0,2007,96,"Comedy,Drama,Romance",6.7,32271
tt0841046,movie,Walk Hard: The Dewey Cox Story,Walk Hard: The Dewey Cox Story,0,2007,96,"Comedy,Music",6.8,78611
tt0842926,movie,The Kids Are All Right,The Kids Are All Right,0,2010,106,"Comedy,Drama,Romance",7.0,135541
tt0842929,movie,Paranoid Park,Paranoid Park,0,2007,85,"Crime,Drama,Mystery",6.6,32271
tt0843326,movie,Bommarillu,Bommarillu,0,2006,170,"Comedy,Drama,Romance",8.2,10354
tt0844286,movie,The Brothers Bloom,The Brothers Bloom,0,2008,114,"Action,Adventure,Comedy",6.7,53094
tt0844457,movie,North Face,Nordwand,0,2008,126,"Adventure,Biography,Drama",7.4,16640
tt0844471,movie,Cloudy with a Chance of Meatballs,Cloudy with a Chance of Meatballs,0,2009,90,"Adventure,Animation,Comedy",6.9,267395
tt0844479,movie,The Collector,The Collector,0,2009,90,"Horror,Thriller",6.3,75052
tt0844671,movie,College,College,0,2008,94,Comedy,4.6,12749
tt0844708,movie,The Last House on the Left,The Last House on the Left,0,2009,113,"Horror,Thriller",6.5,103035
tt0844993,movie,Hoodwinked Too! Hood vs. Evil,Hoodwinked Too! Hood vs. Evil,0,2011,86,"Adventure,Animation,Comedy",4.7,14278
tt0845046,movie,Son of Rambow,Son of Rambow,0,2007,96,"Action,Adventure,Comedy",7.0,33219
tt0845439,movie,Fireworks Wednesday,Chaharshanbe-soori,0,2006,102,"Drama,Mystery,Romance",7.6,13908
tt0845448,movie,Dhamaal,Dhamaal,0,2007,136,"Action,Adventure,Comedy",7.5,19349
tt0847880,movie,Cargo 200,Gruz 200,0,2007,89,"Crime,Drama,Thriller",7.1,12079
tt0848228,movie,The Avengers,The Avengers,0,2012,143,"Action,Sci-Fi",8.0,1490116
tt0848537,movie,Epic,Epic,0,2013,102,"Action,Adventure,Animation",6.6,111408
tt0848557,movie,Diary of the Dead,Diary of the Dead,0,2007,95,"Fantasy,Horror,Sci-Fi",5.5,49883
tt0850253,movie,Battle in Seattle,Battle in Seattle,0,2007,98,"Action,Drama,History",6.6,15314
tt0851577,movie,The Island,Ostrov,0,2006,112,"Comedy,Drama",7.8,12783
tt0851578,movie,Paprika,Papurika,0,2006,90,"Animation,Drama,Fantasy",7.7,101618
tt0852713,movie,The House Bunny,The House Bunny,0,2008,97,Comedy,5.5,92134
tt0854678,movie,Taxi to the Dark Side,Taxi to the Dark Side,0,2007,106,"Crime,Documentary,History",7.5,17019
tt0856288,movie,Inside,À l'intérieur,0,2007,82,Horror,6.7,46143
tt0857190,movie,The Sweeney,The Sweeney,0,2012,112,"Action,Crime,Drama",6.1,20694
tt0857191,movie,The Visitor,The Visitor,0,2007,104,Drama,7.6,45174
tt0857265,movie,Sleuth,Sleuth,0,2007,88,"Crime,Drama,Mystery",6.3,33341
tt0857376,movie,Gabriel,Gabriel,0,2007,114,"Action,Drama,Fantasy",5.5,14373
tt0858479,movie,Smart People,Smart People,0,2008,95,"Comedy,Drama,Romance",6.1,23571
tt0858486,movie,Battle for Terra,Terra,0,2007,85,"Action,Adventure,Animation",6.5,12320
tt0859163,movie,The Mummy: Tomb of the Dragon Emperor,The Mummy: Tomb of the Dragon Emperor,0,2008,112,"Action,Adventure,Fantasy",5.2,173922
tt0859635,movie,Super Troopers 2,Super Troopers 2,0,2018,99,"Comedy,Crime,Mystery",6.0,28834
tt0860906,movie,Evangelion: 2.0 You Can (Not) Advance,Evangelion Shin Gekijôban: Ha,0,2009,112,"Action,Animation,Drama",7.9,26105
tt0860907,movie,Evangelion: 3.0 You Can (Not) Redo,Evangelion Shin Gekijôban: Kyu,0,2012,96,"Action,Animation,Drama",6.9,19526
tt0861689,movie,Blindness,Blindness,0,2008,121,"Drama,Mystery,Thriller",6.5,75915
tt0861739,movie,Elite Squad,Tropa de Elite,0,2007,115,"Action,Crime,Drama",8.0,113188
tt0862467,movie,Valhalla Rising,Valhalla Rising,0,2009,93,"Adventure,Drama,Fantasy",6.0,64710
tt0862846,movie,Sunshine Cleaning,Sunshine Cleaning,0,2008,91,"Comedy,Drama",6.8,74912
tt0862856,movie,Trick 'r Treat,Trick 'r Treat,0,2007,82,"Comedy,Horror",6.7,108998
tt0864761,movie,The Duchess,The Duchess,0,2008,110,"Biography,Drama,History",6.9,88321
tt0864835,movie,Mr. Peabody & Sherman,Mr. Peabody & Sherman,0,2014,92,"Adventure,Animation,Comedy",6.8,80123
tt0865554,movie,The Informers,The Informers,0,2008,98,"Crime,Drama,Thriller",4.9,17724
tt0865556,movie,The Forbidden Kingdom,The Forbidden Kingdom,0,2008,104,"Action,Adventure,Fantasy",6.5,110826
tt0865559,movie,My Life in Ruins,My Life in Ruins,0,2009,95,"Comedy,Romance",5.9,21077
tt0866437,movie,The Jane Austen Book Club,The Jane Austen Book Club,0,2007,106,"Comedy,Drama,Romance",6.7,29300
tt0866439,movie,Made of Honor,Made of Honor,0,2008,101,"Comedy,Romance",5.8,77339
tt0869977,movie,Water Lilies,Naissance des pieuvres,0,2007,85,"Drama,Romance",6.7,14138
tt0869994,movie,Paris,Paris,0,2008,130,"Comedy,Drama,Romance",6.8,12975
tt0870090,movie,City of Men,Cidade dos Homens,0,2007,106,"Crime,Drama",7.2,16536
tt0870111,movie,Frost/Nixon,Frost/Nixon,0,2008,122,"Biography,Drama,History",7.6,113783
tt0870154,movie,Jungle Cruise,Jungle Cruise,0,2021,127,"Action,Adventure,Comedy",6.6,218519
tt0870984,movie,Antichrist,Antichrist,0,2009,108,"Drama,Horror,Thriller",6.5,139518
tt0871426,movie,Baby Mama,Baby Mama,0,2008,99,"Comedy,Romance",6.0,48051
tt0871510,movie,Chak De! India,Chak De! India,0,2007,153,"Drama,Family,Sport",8.1,86449
tt0872230,movie,My Soul to Take,My Soul to Take,0,2010,107,"Horror,Mystery,Thriller",4.8,22008
tt0873886,movie,Red State,Red State,0,2011,88,"Action,Horror,Thriller",6.1,68567
tt0875034,movie,Nine,Nine,0,2009,118,"Drama,Musical,Romance",5.8,45643
tt0875113,movie,99 Francs,99 francs,0,2007,100,"Comedy,Drama",7.1,21079
tt0875595,movie,Destiny,Kader,0,2006,103,Drama,7.7,18067
tt0876563,movie,Ponyo,Gake no ue no Ponyo,0,2008,101,"Adventure,Animation,Comedy",7.6,170949
tt0878695,movie,Murder Party,Murder Party,0,2007,79,"Comedy,Horror",5.8,12639
tt0878804,movie,The Blind Side,The Blind Side,0,2009,129,"Biography,Drama,Sport",7.6,369114
tt0878835,movie,Please Give,Please Give,0,2010,87,"Comedy,Drama",6.6,11736
tt0879843,movie,Katyn,Katyn,0,2007,121,"Drama,History,War",7.0,17636
tt0879870,movie,Eat Pray Love,Eat Pray Love,0,2010,133,"Biography,Drama,Romance",5.8,108723
tt0880502,movie,The Edge of Heaven,Auf der anderen Seite,0,2007,122,Drama,7.7,34359
tt0880578,movie,Untraceable,Untraceable,0,2008,101,"Crime,Mystery,Thriller",6.2,53757
tt0881320,movie,Sanctum,Sanctum,0,2011,108,"Action,Adventure,Drama",5.9,57673
tt0881891,movie,All About Steve,All About Steve,0,2009,99,"Comedy,Romance",4.8,44978
tt0882977,movie,Snitch,Snitch,0,2013,112,"Action,Drama,Thriller",6.4,93818
tt0884224,movie,"War, Inc.","War, Inc.",0,2008,107,"Action,Comedy,Thriller",5.5,22690
tt0884328,movie,The Mist,The Mist,0,2007,126,"Horror,Sci-Fi,Thriller",7.1,352552
tt0884732,movie,The Wedding Ringer,The Wedding Ringer,0,2015,101,"Comedy,Romance",6.6,81759
tt0886539,movie,Luck by Chance,Luck by Chance,0,2009,156,Drama,7.1,11269
tt0887261,movie,Hellraiser,Hellraiser,0,2022,121,"Horror,Mystery,Thriller",5.9,51260
tt0887883,movie,Burn After Reading,Burn After Reading,0,2008,96,"Comedy,Crime,Drama",7.0,360873
tt0887912,movie,The Hurt Locker,The Hurt Locker,0,2008,131,"Drama,Thriller,War",7.5,480701
tt0889573,movie,The Switch,The Switch,0,2010,101,"Comedy,Drama,Romance",6.1,113887
tt0889583,movie,Brüno,Brüno,0,2009,81,Comedy,5.9,155569
tt0889588,movie,The Children of Huang Shi,The Children of Huang Shi,0,2008,125,"Drama,War",7.0,10060
tt0890870,movie,Saw IV,Saw IV,0,2007,93,"Horror,Mystery,Thriller",5.9,169405
tt0891527,movie,Lions for Lambs,Lions for Lambs,0,2007,92,"Crime,Drama,Mystery",6.2,53714
tt0891592,movie,Street Fighter: The Legend of Chun-Li,Street Fighter: The Legend of Chun-Li,0,2009,96,"Action,Crime,Fantasy",3.7,25673
